"COL_PROJECT_ID","COL_COVER_PAR","COL_COVER_POL","COL_PRIORITY","COL_SUBJ_OWNER","COL_NAME","COL_PLACE_CODE","COL_SUBJ_CODE","COL_YEAR_START","COL_YEAR_END","COL_COST_IN_EXP_ALL","COL_COST_ALL","COL_COST_FILL_TO_BEF_2","COL_COST_FILL_TO_BEF_1","COL_COST_NEED_0","COL_COST_NO_PUMP_BEF_1","COL_COST_GR_A_0","COL_COST_ALT_SRC_REQ","COL_COST_GR_F_0","COL_COST_GR_B_0","COL_COST_GR_C_0","COL_COST_GR_A_1","COL_COST_GR_C_1","COL_COST_GR_SUM_1","COL_COST_GR_A_2","COL_COST_GR_C_2","COL_COST_GR_SUM_2","COL_COST_GR_A_3","COL_COST_GR_C_3","COL_COST_GR_SUM_3","COL_COST_AFT",
"0242/23","5522","6121",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","IVC Ostrava - Poruba - PD ve stupni pro DPS - rekonstrukce støešního pláštì celkù A a C","Poruba","Magistrát mìsta Ostravy",2023,2025,0,350000,0,0,0,0,0,0,0,0,0,350000,0,350000,0,0,0,0,0,0,0,
"0257/19","2271","6121",2,"odbor investièní (ORJ 230)","Vıstavba tramvajové smyèky Ostrava - Vıstavištì","Moravská Ostrava a Pøívoz,Slezská Ostrava","Magistrát mìsta Ostravy",2019,2026,0,133245850,7261150,0,0,0,0,0,0,0,0,35600000,0,35600000,90384700,0,90384700,0,0,0,0,
"0616/19","6330","6363",1,"MOb Mariánské Hory a Hulváky","Elektroinstalace ZŠ Gen. Janka","Mariánské Hory a Hulváky","MOb Mariánské Hory a Hulváky",2020,2026,0,12165361,6014654,3673658,0,0,0,0,0,0,0,0,977049,977049,1500000,0,1500000,0,0,0,0,
"1160/19","3639","6121",2,"odbor investièní (ORJ 230)","Revitalizace kolonie Bedøiška","Mariánské Hory a Hulváky","Magistrát mìsta Ostravy",2019,2027,24000000,263790828,2008600,1963678,7556000,5056000,2500000,0,0,0,0,71246850,0,71246850,133515700,0,133515700,47500000,0,47500000,0,
"0082/21","4350","6351",1,"Domov Slunovrat, Ostrava-Pøívoz","Poøízení el. kotle s nepøímım ohøevem vèetnì montáe","Moravská Ostrava a Pøívoz","Domov Slunovrat, Ostrava-Pøívoz",2024,2024,0,170000,0,0,170000,0,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0185/19","2321","6121",2,"odbor investièní (ORJ 230)","Kanalizace Proskovice - propojení","Proskovice","Magistrát mìsta Ostravy",2007,2024,0,44275194,2268864,9950330,32056000,15313000,2906000,0,13837000,0,0,0,0,0,0,0,0,0,0,0,0,
"0194/23","4350","6351",1,"Domov Sluneènice, Ostrava-Poruba","Sítì proti holubùm na balkónech a únikovıch schodištích budov D1 a D2","Poruba","Magistrát mìsta Ostravy",2025,2025,0,1500000,0,0,0,0,0,0,0,0,0,1500000,0,1500000,0,0,0,0,0,0,0,
"0081/23","6330","6363",1,"MOb Polanka nad Odrou","FVE ZŠ Polanka","Polanka nad Odrou","MOb Polanka nad Odrou",2021,2026,1756074,3146047,12100,205095,0,0,0,0,0,0,0,0,2440000,2440000,0,488852,488852,0,0,0,0,
"0217/22","5512","6123",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","Cisternová automobilová støíkaèka CAS 30 VH pro JSDH Heømanice - obmìna 1ks (spolufinancování SID MV)","Slezská Ostrava","Magistrát mìsta Ostravy",2026,2026,0,11000000,0,0,0,0,0,0,0,0,0,0,0,0,5000000,6000000,11000000,0,0,0,0,
"0353/19","2219","6121",1,"odbor investièní (ORJ 230)","Multifunkèní parkovací dùm u Mìstské nemocnice Ostrava - vıstavba","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2017,2024,0,524793796,168912313,229145483,126736000,0,98556000,0,28180000,0,0,0,0,0,0,0,0,0,0,0,0,
"0336/22","3745","6121",1,"odbor investièní (ORJ 230)","Okolí kostela sv. Ducha","Ostrava - Jih","Magistrát mìsta Ostravy",2021,2026,0,161106945,1574109,113638,5650000,0,5650000,0,0,0,0,23769198,0,23769198,130000000,0,130000000,0,0,0,0,
"","6330","6363",1,"odbor financí a rozpoètu (ORJ 120)","MOb MHaH - Investièní neúèelová dotace","Mariánské Hory a Hulváky","MOb Mariánské Hory a Hulváky",2024,2024,0,16942000,0,0,16942000,2170000,14772000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0218/22","3233","6121",2,"odbor investièní (ORJ 230)","Rekonstrukce divadelního sálu SVÈ","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2017,2026,0,17078650,78650,0,5000000,0,5000000,0,0,0,0,12000000,0,12000000,0,0,0,0,0,0,0,
"0281/23","4350","6121",1,"odbor investièní (ORJ 230)","EPS Domov Kamenec rekonstrukce ","Slezská Ostrava","Magistrát mìsta Ostravy",2023,2024,0,3300000,0,300000,3000000,0,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0563/19","2321","6121",2,"odbor investièní (ORJ 230)","Odkanalizování objektù z areálu bıvalého Bastra","Radvanice a Bartovice","Magistrát mìsta Ostravy",2010,2025,0,11551278,105028,756250,10690000,1010000,1680000,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,
"0270/22","6330","6363",1,"MOb Vítkovice","Zateplení pùdy a oprava støechy Rudná 58","Vítkovice","MOb Vítkovice",2024,2024,0,3000000,0,0,3000000,0,0,0,1800000,0,1200000,0,0,0,0,0,0,0,0,0,0,
"0077/23","2321","6121",1,"odbor investièní (ORJ 230)","ÈSOV Na Svobodì èesle","Martinov","Magistrát mìsta Ostravy",2023,2024,0,300000,0,0,300000,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0266/19","2310","6121",1,"odbor investièní (ORJ 230)","Pflegrova - rekonstrukce vodovodu a kanalizace ","Mariánské Hory a Hulváky","Magistrát mìsta Ostravy",2017,2024,0,11111179,0,5787179,5324000,5324000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0266/19","2321","6121",1,"odbor investièní (ORJ 230)","Pflegrova - rekonstrukce vodovodu a kanalizace ","Mariánské Hory a Hulváky","Magistrát mìsta Ostravy",2017,2024,0,12626994,791340,8500654,3335000,2490000,147000,0,698000,0,0,0,0,0,0,0,0,0,0,0,0,
"0875/19","4350","6351",2,"Domov Sluneènice, Ostrava-Poruba","Vybudování zimní zahrady 2 - vstupní èást D1","Poruba","Domov Sluneènice, Ostrava-Poruba",2017,2027,0,5863450,563450,0,0,0,0,0,0,0,0,0,0,0,2650000,0,2650000,2650000,0,2650000,0,
"0272/12","6330","6363",1,"MOb Proskovice","Revitalizace Mlınského náhonu Proskovice","Proskovice","MOb Proskovice",2011,2024,0,8616500,8015500,560000,41000,41000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0036/22","6330","6363",1,"MOb Mariánské Hory a Hulváky","SEN- Lázeòská 1,2,3,4: Sníení energetické nároènosti bytovıch domù v Mariánskıch Horách a Hulvákách","Mariánské Hory a Hulváky","MOb Mariánské Hory a Hulváky",2027,2027,5049072,68644465,0,0,0,0,0,0,0,0,0,0,0,0,10000000,21735465,31735465,36909000,0,36909000,0,
"","6409","6901",1,"odbor investièní (ORJ 230)","PD a pøíprava staveb zajišovanıch OI","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2024,0,30000000,0,0,30000000,0,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0864/19","2143","6313",5,"Èerná louka s.r.o.","Chlazení pavilon A","Moravská Ostrava a Pøívoz","Èerná louka s.r.o.",2027,2027,0,3300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3300000,0,3300000,0,
"0173/21","6330","6363",1,"MOb Moravská Ostrava a Pøívoz","Rekonstrukce bytového domu Jungmannova 7","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2020,2024,0,13024205,526350,9017855,3480000,3480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0118/18","6330","6363",2,"MOb Nová Ves","Rekonstrukce tìlocvièny","Nová Ves","MOb Nová Ves",2017,2026,0,26423500,423500,0,0,0,0,0,0,0,0,10400000,2600000,13000000,10400000,2600000,13000000,0,0,0,0,
"0869/19","6330","6363",1,"MOb Mariánské Hory a Hulváky","Rekonstrukce ul. Jahnova","Mariánské Hory a Hulváky","MOb Mariánské Hory a Hulváky",2020,2024,950722,7184772,425030,5571742,1188000,1188000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0154/23","4357","6351",1,"Ètyølístek - centrum pro osoby se zdr. postiením Ostrava","Dokonèení revitalizace zahrady pøi DOZP na ul. Jandova v Ostravì-Zábøehu","Ostrava - Jih","Ètyølístek - centrum pro osoby se zdr. postiením Ostrava",2025,2025,0,400000,0,0,0,0,0,0,0,0,0,400000,0,400000,0,0,0,0,0,0,0,
"0175/20","3522","6351",2,"Mìstská nemocnice Ostrava","Rekonstrukce hygienickıch zaøízení a zázemí v hospodáøské budovì","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2027,2027,0,12000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000000,12000000,0,
"","3599","6901",1,"odbor sociálních vìcí a zdravotnictví -  oblast sociálních vìcí (ORJ 180) ,odbor sociálních vìcí a zdravotnictví - oblast zdravotnictví (ORJ 170) ","Tvorba fondu pro rozvoj Mìstské nemocnice Ostrava","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2016,2027,0,1295789000,0,0,695789000,495789000,200000000,0,0,0,0,200000000,0,200000000,200000000,0,200000000,200000000,0,200000000,0,
"0293/22","6330","6363",1,"MOb Poruba","Revitalizace námìstí V. Nováka","Poruba","MOb Poruba",2022,2025,0,32476920,0,16756920,15720000,0,7860000,0,0,0,7860000,0,0,0,0,0,0,0,0,0,0,
"0738/19","2219","6121",1,"odbor dopravy (ORJ 100)","Inteligentní parkovací systém","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2026,0,21000000,0,0,4000000,0,4000000,0,0,0,0,8500000,0,8500000,8500000,0,8500000,0,0,0,0,
"0302/23","6330","6363",3,"MOb Moravská Ostrava a Pøívoz","Vımìna ZTI a vıtahù BD Hornopolní 49","Moravská Ostrava a Pøívoz","MOb Moravská Ostrava a Pøívoz",2026,2026,0,17682000,0,0,0,0,0,0,0,0,0,0,0,0,0,17682000,17682000,0,0,0,0,
"0128/19","2310","6121",2,"odbor investièní (ORJ 230)","Pøíprava VH staveb - RH","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2020,2025,0,4161000,2033000,521000,1002000,518000,84000,0,400000,0,0,105000,500000,605000,0,0,0,0,0,0,0,
"0128/19","2321","6121",2,"odbor investièní (ORJ 230)","Pøíprava VH staveb - RH","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2020,2025,0,8897000,3210000,1210000,3267000,2420000,147000,0,700000,0,0,210000,1000000,1210000,0,0,0,0,0,0,0,
"0338/23","6171","6121",2,"odbor investièní (ORJ 230)","Nová radnice - rekonstrukce vıkladcù","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2024,2025,0,27200000,0,0,13600000,0,13600000,0,0,0,0,13600000,0,13600000,0,0,0,0,0,0,0,
"1008/19","3635","6119",1,"odbor územního plánování a stavebního øádu  (ORJ 210)","Zmìna Územního plánu ","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2020,2027,0,6000000,500000,500000,500000,0,500000,0,0,0,0,1500000,0,1500000,1500000,0,1500000,1500000,0,1500000,0,
"0281/21","3233","6125",1,"odbor kultury a školství - oblast kultury (ORJ 160),odbor kultury a školství - oblast školství (ORJ 140)","Klíèe pro budoucnost našich dìtí III","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2021,2025,31450000,37324357,0,0,199000,199000,0,0,0,0,0,37125357,0,37125357,0,0,0,0,0,0,0,
"0087/23","6330","6363",1,"MOb Proskovice","Pøeloka cyklostezky z ul. Na Pastvinách na pozemek parc.è. 650/1 podél Mlınského náhonu","Proskovice","MOb Proskovice",2024,2026,0,9500000,0,0,0,0,0,0,0,0,0,5050000,950000,6000000,3000000,500000,3500000,0,0,0,0,
"0081/21","4350","6351",1,"Domov Slunovrat, Ostrava-Pøívoz","Rekonstrukce el. rozvadìèù v hlavní budovì Domovì Slunovrat","Moravská Ostrava a Pøívoz","Domov Slunovrat, Ostrava-Pøívoz",2024,2024,0,950000,0,0,950000,0,950000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0300/23","6330","6363",2,"MOb Ostrava-Jih","Rekonstrukce objektu kina Luna, Vıškovická 113, Ostrava-Zábøeh - interiér","Ostrava - Jih","MOb Ostrava-Jih",2024,2025,0,20200000,0,0,0,0,0,0,0,0,0,7600000,12600000,20200000,0,0,0,0,0,0,0,
"0157/22","2321","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce dešové kanalizace ul. U Køíe","Radvanice a Bartovice,Michálkovice","Magistrát mìsta Ostravy",2022,2024,0,24290400,290400,9000000,15000000,12000000,3000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0054/22","6330","6363",1,"MOb Slezská Ostrava","ITI - Pokroèilé metody ve vzdìlávání","Slezská Ostrava","MOb Slezská Ostrava",2023,2025,19574910,25321830,0,0,7596393,0,0,0,0,0,7596393,0,4023000,4023000,4023000,9679437,13702437,0,0,0,0,
"1198/19","6171","6111",3,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Rozvoj centrálních IS SMO a elektronickıch slueb","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2027,2028,0,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,0,20000000,10000000,
"0255/23","3315","6351",1,"Ostravské muzeum","Revitalizace návštìvnickıch a expozièních prostor Ostravského muzea a tvorba stálıch expozic ","Moravská Ostrava a Pøívoz","Ostravské muzeum",2022,2034,59500000,82360000,0,0,5150000,0,5150000,0,0,0,0,7150000,0,7150000,10000000,0,10000000,30000000,0,30000000,30060000,
"0315/20","3636","6351",1,"odbor strategického rozvoje (ORJ 300)","Mappa - architektonické soutìe a urbanistické studie","statutární mìsto Ostrava","Mìstskı ateliér prostorového plánování a architektury ",2020,2028,0,42436239,5236239,6600000,3500000,0,3500000,0,0,0,0,8000000,0,8000000,7500000,0,7500000,6600000,0,6600000,5000000,
"0088/18","4357","6121",1,"odbor investièní (ORJ 230)","Domov Korıtko - Rekonstrukce, pøístavba a nástavby","Ostrava - Jih","Magistrát mìsta Ostravy",2012,2025,0,695300940,55177940,224693000,315430000,83707000,184710000,47013000,0,0,0,100000000,0,100000000,0,0,0,0,0,0,0,
"1221/19","3631","6121",3,"odbor investièní (ORJ 230)","Rekonstrukce VO oblast Škrobálkova - Støádalù","Slezská Ostrava","Magistrát mìsta Ostravy",2020,2026,0,10277920,183920,0,94000,94000,0,0,0,0,0,0,0,0,10000000,0,10000000,0,0,0,0,
"0155/22","2321","6121",2,"odbor investièní (ORJ 230)","ÚÈOV  odvìtrání odvodòovací stanice kalu","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2022,2024,0,29041000,0,10891000,18150000,0,3150000,0,15000000,0,0,0,0,0,0,0,0,0,0,0,0,
"0449/19","3312","6121",1,"odbor investièní (ORJ 230)","Koncertní hala a rekonstrukce Domu kultury mìsta Ostravy        ","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2018,2027,1645000000,4216457198,216540010,162845777,874089328,100000000,0,0,414089328,0,360000000,896367328,708695265,1605062593,908900489,10000000,918900489,439019000,0,439019000,0,
"0287/22","2310","6121",1,"odbor investièní (ORJ 230)","Obnova pøivadìèe DN 700 Bìlá Zábøeh","Nová Ves,Ostrava - Jih,Stará Bìlá","Magistrát mìsta Ostravy",2022,2029,0,57244000,0,1126000,2118000,1724000,69000,0,325000,0,0,0,0,0,0,0,0,0,0,0,54000000,
"0320/23","5512","6123",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","Cisternová automobilová støíkaèka CAS 20 pro JSDH Radvanice - obmìna 1 ks (spolufinancování SID MV)","Radvanice a Bartovice,statutární mìsto Ostrava","Magistrát mìsta Ostravy",2026,2026,0,10000000,0,0,0,0,0,0,0,0,0,0,0,0,4000000,6000000,10000000,0,0,0,0,
"0175/19","2321","6121",3,"odbor investièní (ORJ 230)","Kanalizace Krásné Pole - II. etapa","Krásné Pole","Magistrát mìsta Ostravy",2003,2028,0,297300000,56365100,0,1210000,0,210000,0,1000000,0,0,0,60000000,60000000,0,90000000,90000000,0,89724899,89724899,0,
"0107/23","2310","6121",2,"odbor investièní (ORJ 230)","Rekonstrukce vodovodu a kanalizace ul. Vítkovická","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2022,2025,0,4413000,0,0,0,0,0,0,0,0,0,766000,3647000,4413000,0,0,0,0,0,0,0,
"0107/23","2321","6121",2,"odbor investièní (ORJ 230)","Rekonstrukce vodovodu a kanalizace ul. Vítkovická","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2022,2025,0,27492150,0,121000,1602000,609000,173000,0,820000,0,0,4474150,21295000,25769150,0,0,0,0,0,0,0,
"0234/23","6171","6125",1,"odbor projektù IT slueb a outsourcingu - oblast GIS (ORJ 134),odbor projektù IT slueb a outsourcingu (ORJ 133) ","Obmìna diskového pole v reimu metrocluster","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2026,0,14000000,0,0,14000000,0,14000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0313/20","3636","6351",1,"odbor strategického rozvoje (ORJ 300)","Mappa - nákup IT techniky vè. SW a další vybavení","Moravská Ostrava a Pøívoz","Mìstskı ateliér prostorového plánování a architektury ",2021,2027,0,2580499,790499,660000,200000,0,200000,0,0,0,0,170000,0,170000,360000,0,360000,400000,0,400000,0,
"0302/19","2310","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce vodovodu a kanalizace v ul. Hornopolní a Nemocnièní","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2017,2024,0,18150000,0,0,18150000,0,15996000,0,2154000,0,0,0,0,0,0,0,0,0,0,0,0,
"0302/19","2321","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce vodovodu a kanalizace v ul. Hornopolní a Nemocnièní","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2017,2024,0,13010900,1397900,0,11613000,723000,1890000,0,9000000,0,0,0,0,0,0,0,0,0,0,0,0,
"0209/23","3522","6351",1,"Mìstská nemocnice Ostrava","Kybernetická bezpeènost MNO","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2027,2027,0,25300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25300000,25300000,0,
"0787/19","6330","6363",1,"MOb Krásné Pole","Zadrování vody v katastru Krásné Pole","Krásné Pole","MOb Krásné Pole",2019,2025,3700000,4312650,363000,0,0,0,0,0,0,0,0,0,3700000,3700000,0,249650,249650,0,0,0,0,
"","6409","6901",1,"odbor investièní (ORJ 230)","Kapitálová rezerva odboru investièního","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2024,2024,0,51511000,0,0,51511000,0,51511000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0240/23","1037","6121",1,"odbor ochrany ivotního prostøedí (ORJ 190)","Komplexní  rekonstrukce povrchu bìecké dráhy v Bìlském lese","Stará Bìlá","Magistrát mìsta Ostravy",2023,2025,0,17270000,0,0,7270000,0,7270000,0,0,0,0,10000000,0,10000000,0,0,0,0,0,0,0,
"0064/21","3741","6351",2,"Zoologická zahrada a botanickı park Ostrava","Demolice starého pavilonu primátù","Slezská Ostrava","Zoologická zahrada a botanickı park Ostrava",2027,2027,0,12150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12100000,50000,12150000,0,
"0114/21","6330","6363",2,"MOb Ostrava-Jih","Úprava prostoru vıznamného krajinného prvku kolem památníku obìtem II. svìtové války na ul. Adamusova a Klegova","Ostrava - Jih","MOb Ostrava-Jih",2021,2026,0,13235829,235829,0,0,0,0,0,0,0,0,0,7800000,7800000,5200000,0,5200000,0,0,0,0,
"1118/19","5522","6121",5,"odbor investièní (ORJ 230)","Revitalizace areálu kasáren Hraneèník - garáe MPO (IV. etapa)","Slezská Ostrava","Magistrát mìsta Ostravy",2014,2026,0,15452500,302500,0,0,0,0,0,0,0,0,5150000,0,5150000,10000000,0,10000000,0,0,0,0,
"0287/23","5522","6121",1,"Hasièskı záchrannı sbor Moravskoslezského kraje","IVC Ostrava - Zábøeh - instalace zaøízení FV elektrárny s vıkonem do 50 kWp na støeše celkù B a C","Ostrava - Jih","Magistrát mìsta Ostravy",2023,2027,0,2000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,0,2000000,0,
"0782/19","3233","6351",2,"Dùm dìtí a mládee Ostrava-Poruba","Rekonstrukce podlahy tìlocvièny - støedisko Plesná (DDM Poruba)","Plesná","Dùm dìtí a mládee Ostrava-Poruba",2027,2027,0,2322000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322000,0,2322000,0,
"0273/23","3639","6121",1,"odbor majetkovı (ORJ 137)","Vıkup garáe od FO k.ú. Moravská Ostrava","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2024,2024,0,500000,0,0,500000,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0199/22","2143","6313",1,"Èerná louka s.r.o.","Parklet Èerná louka","Moravská Ostrava a Pøívoz","Èerná louka s.r.o.",2023,2025,0,2080000,0,80000,0,0,0,0,0,0,0,2000000,0,2000000,0,0,0,0,0,0,0,
"0667/19","6330","6363",2,"MOb Poruba","Podzemní parkovací objekt ul. Budovatelská, Ostrava - Poruba","Poruba","MOb Poruba",2020,2027,0,171823600,3654200,42350,0,0,0,0,0,0,0,0,0,0,56084700,56000000,112084700,28042350,28000000,56042350,0,
"0912/19","6330","6363",3,"MOb Lhotka","Propojení místní komunikace ul. Pod Vysílaèem a místní komunikace ul. Bobrovnická","Lhotka","MOb Lhotka",2025,2025,0,3300000,0,0,0,0,0,0,0,0,0,2400000,900000,3300000,0,0,0,0,0,0,0,
"0126/22","3522","5331",1,"Mìstská nemocnice Ostrava","Stavební úpravy pro analyzátor krve","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2025,2025,0,1000000,0,0,0,0,0,0,0,0,0,0,1000000,1000000,0,0,0,0,0,0,0,
"0165/23","3522","6351",1,"Mìstská nemocnice Ostrava","Upgrade datového centra","Moravská Ostrava a Pøívoz","Mìstská nemocnice Ostrava",2025,2025,0,4300000,0,0,0,0,0,0,0,0,0,0,4300000,4300000,0,0,0,0,0,0,0,
"0032/23","6330","6363",1,"MOb Poruba","Odlehèovací sluba ul. Prùbìná, Ostrava-Poruba","Poruba","MOb Poruba",2022,2025,0,47462350,0,2462350,0,0,0,0,0,0,0,0,31000000,31000000,11814000,2186000,14000000,0,0,0,0,
"0505/19","3412","6313",4,"Sportovní a rekreaèní zaøízení mìsta Ostravy, s.r.o.","Nová infrastruktura - Letní koupalištì Ostrava Poruba","Poruba","Sportovní a rekreaèní zaøízení mìsta Ostravy, s.r.o.",2027,2027,0,30000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000,0,30000000,0,
"0727/19","6330","6363",1,"MOb Ostrava-Jih","MŠ Gavlase 12A, celková rekonstrukce vèetnì zateplení","Ostrava - Jih","MOb Ostrava-Jih",2019,2024,0,38088587,23088587,9422000,5578000,5578000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0225/19","2219","6121",1,"odbor investièní (ORJ 230)","Rekonstrukce podchodu pod ul. Místeckou","Ostrava - Jih","Magistrát mìsta Ostravy",2018,2024,0,88943200,80153200,2070000,6720000,6720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"1020/19","6330","6363",1,"MOb Svinov","Zateplení bytového domu è.p. 679 ul. U Rourovny ","Svinov","MOb Svinov",2024,2024,0,1500000,0,0,1500000,0,0,0,1200000,0,300000,0,0,0,0,0,0,0,0,0,0,
"0515/19","6330","6363",1,"MOb Poruba","Revitalizace veøejného prostranství FLORIDA","Poruba","MOb Poruba",2019,2027,0,122942157,3148593,193564,40000000,0,20000000,0,0,0,20000000,31250000,31250000,62500000,0,0,0,8550000,8550000,17100000,0,
"","3312","6901",1,"odbor investièní (ORJ 230)","Tvorba fondu pro koncertní halu","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2017,2027,0,783792000,0,0,483792000,383792000,100000000,0,0,0,0,100000000,0,100000000,100000000,0,100000000,100000000,0,100000000,0,
"","3612","6901",1,"odbor financí a rozpoètu (ORJ 120)","Rezerva na obnovu a rozvoj bytového fondu","statutární mìsto Ostrava","Magistrát mìsta Ostravy",2023,2027,0,210000000,0,0,60000000,0,60000000,0,0,0,0,50000000,0,50000000,50000000,0,50000000,50000000,0,50000000,0,
"0224/19","2219","6121",1,"odbor investièní (ORJ 230)","Modernizace podchodu u tramvajové zastávky Dùl Hlubina","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2017,2027,0,120258830,1353830,269250,2451000,1316000,1135000,0,0,0,0,2208250,0,2208250,56988250,0,56988250,56988250,0,56988250,0,
"0096/20","6330","6363",2,"MOb Ostrava-Jih","Pøerozdìlení ulièního prostoru ul. Podhájí","Ostrava - Jih","MOb Ostrava-Jih",2023,2025,0,15839000,0,0,0,0,0,0,0,0,0,6000000,9839000,15839000,0,0,0,0,0,0,0,
"0164/21","6330","6363",5,"MOb Hrabová","Sportovní hala","Hrabová","MOb Hrabová",2023,2027,0,71600000,0,100000,0,0,0,0,0,0,0,0,0,0,45000000,6500000,51500000,18000000,2000000,20000000,0,
"0353/23","5311","6123",1,"Mìstská policie Ostrava (ORJ 270) ","Obnova vozového parku - vozidlo osobní - pro obsluné èinnosti","statutární mìsto Ostrava","Mìstská policie Ostrava (ORJ 270) ",2024,2027,0,3900000,0,0,0,0,0,0,0,0,0,0,0,0,1400000,0,1400000,2500000,0,2500000,0,
"0164/23","6330","6363",2,"MOb Slezská Ostrava","Regenerace bytového fondu Mírová Osada - V. etapa (Konìvova è.p.251/26)","Slezská Ostrava","MOb Slezská Ostrava",2024,2025,686730,4808355,0,0,0,0,0,0,0,0,0,0,4808355,4808355,0,0,0,0,0,0,0,
"0081/19","2212","6121",1,"odbor investièní (ORJ 230)","Komunikace - Severní spoj","Hošálkovice,Martinov,Poruba,Tøebovice","Magistrát mìsta Ostravy",2015,2031,0,2416647778,6601778,200605000,1441000,1441000,0,0,0,0,0,0,4000000,4000000,0,4000000,4000000,0,300000000,300000000,1900000000,
"0242/19","2219","6121",1,"odbor investièní (ORJ 230)","Parkovací objekty DK POKLAD","Poruba","Magistrát mìsta Ostravy",2015,2024,0,118592507,48412792,28091715,42088000,10626000,31462000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"0354/23","6330","6363",1,"MOb Svinov","Kompletní rekonstrukce zastøešení budovy è.p.341 na ul. Kmochova, Ostrava-Svinov","Svinov","MOb Svinov",2024,2026,0,2250000,0,0,0,0,0,0,0,0,0,0,0,0,1800000,450000,2250000,0,0,0,0,
"0124/18","6330","6363",3,"MOb Nová Ves","Vıstavba nového komunitního centra - PD","Nová Ves","MOb Nová Ves",2025,2025,0,2000000,0,0,0,0,0,0,0,0,0,1600000,400000,2000000,0,0,0,0,0,0,0,
"0322/23","3522","6121",1,"odbor investièní (ORJ 230)","Mìstská nemocnice Ostrava - kogenerace","Moravská Ostrava a Pøívoz","Magistrát mìsta Ostravy",2023,2025,0,41500000,0,0,3500000,3500000,0,0,0,0,0,0,20000000,20000000,0,18000000,18000000,0,0,0,0,
