Datum,Stanice,Třída objektu,Počet
04.01.2024 19:00,Novinářská x 28. října - od Vítkovic,Velké,3
04.01.2024 19:00,Novinářská x 28. října - od centra,Ostatní,12
04.01.2024 19:00,Novinářská x 28. října - od Poruby,Ostatní,27
04.01.2024 19:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,27
04.01.2024 19:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,23
04.01.2024 19:00,Bohumínská x 28. října - směr Přívoz,Ostatní,2
04.01.2024 19:00,Hlučínská x Slovenská - od Švermy,Ostatní,105
04.01.2024 19:00,Hlučínská x Slovenská - od Přívozu,Ostatní,54
04.01.2024 19:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,23
04.01.2024 19:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,8
04.01.2024 19:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,1
04.01.2024 20:00,Novinářská x 28. října - od Fifejd,Ostatní,38
04.01.2024 20:00,Novinářská x 28. října - od Vítkovic,Ostatní,19
04.01.2024 20:00,Novinářská x 28. října - od centra,Ostatní,4
04.01.2024 20:00,Novinářská x 28. října - od Poruby,Ostatní,22
04.01.2024 20:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,25
04.01.2024 20:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,11
04.01.2024 20:00,Bohumínská x 28. října - směr Přívoz,Ostatní,3
04.01.2024 20:00,Hlučínská x Slovenská - od Švermy,Ostatní,75
04.01.2024 20:00,Hlučínská x Slovenská - od Přívozu,Ostatní,24
04.01.2024 20:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,11
04.01.2024 20:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,6
04.01.2024 21:00,Novinářská x 28. října - od Fifejd,Ostatní,41
04.01.2024 21:00,Novinářská x 28. října - od Vítkovic,Ostatní,13
04.01.2024 21:00,Novinářská x 28. října - od Vítkovic,Velké,2
04.01.2024 21:00,Novinářská x 28. října - od centra,Ostatní,5
04.01.2024 21:00,Novinářská x 28. října - od Poruby,Ostatní,8
04.01.2024 21:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,12
04.01.2024 21:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,21
04.01.2024 21:00,Hlučínská x Slovenská - od Švermy,Ostatní,65
04.01.2024 21:00,Hlučínská x Slovenská - od Přívozu,Ostatní,17
04.01.2024 21:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,11
04.01.2024 21:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,3
04.01.2024 21:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,1
04.01.2024 22:00,Novinářská x 28. října - od Fifejd,Ostatní,36
04.01.2024 22:00,Novinářská x 28. října - od Fifejd,Velké,2
04.01.2024 22:00,Novinářská x 28. října - od Vítkovic,Ostatní,13
04.01.2024 22:00,Novinářská x 28. října - od Vítkovic,Velké,3
04.01.2024 22:00,Novinářská x 28. října - od Poruby,Ostatní,7
04.01.2024 22:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,11
04.01.2024 22:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,16
04.01.2024 22:00,Hlučínská x Slovenská - od Švermy,Ostatní,27
04.01.2024 22:00,Hlučínská x Slovenská - od Přívozu,Ostatní,11
04.01.2024 22:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,7
04.01.2024 22:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,4
04.01.2024 23:00,Novinářská x 28. října - od Fifejd,Ostatní,23
04.01.2024 23:00,Novinářská x 28. října - od Vítkovic,Ostatní,6
04.01.2024 23:00,Novinářská x 28. října - od Vítkovic,Velké,2
04.01.2024 23:00,Novinářská x 28. října - od Poruby,Ostatní,1
04.01.2024 23:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,4
04.01.2024 23:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,6
04.01.2024 23:00,Hlučínská x Slovenská - od Švermy,Ostatní,5
04.01.2024 23:00,Hlučínská x Slovenská - od Přívozu,Ostatní,3
04.01.2024 23:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,3
04.01.2024 23:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,4
05.01.2024 0:00,Novinářská x 28. října - od Fifejd,Ostatní,6
05.01.2024 0:00,Novinářská x 28. října - od Vítkovic,Ostatní,1
05.01.2024 0:00,Novinářská x 28. října - od Poruby,Ostatní,1
05.01.2024 0:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,3
05.01.2024 0:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,2
05.01.2024 0:00,Hlučínská x Slovenská - od Švermy,Ostatní,7
05.01.2024 0:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,7
05.01.2024 1:00,Novinářská x 28. října - od Fifejd,Ostatní,7
05.01.2024 1:00,Novinářská x 28. října - od Vítkovic,Ostatní,3
05.01.2024 1:00,Novinářská x 28. října - od Poruby,Ostatní,1
05.01.2024 1:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,3
05.01.2024 1:00,Hlučínská x Slovenská - od Švermy,Ostatní,5
05.01.2024 1:00,Hlučínská x Slovenská - od Přívozu,Ostatní,1
05.01.2024 1:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,1
05.01.2024 1:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,1
05.01.2024 2:00,Novinářská x 28. října - od Fifejd,Ostatní,3
05.01.2024 2:00,Novinářská x 28. října - od Fifejd,Velké,1
05.01.2024 2:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,2
05.01.2024 2:00,Hlučínská x Slovenská - od Švermy,Ostatní,5
05.01.2024 2:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,3
05.01.2024 2:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,1
05.01.2024 3:00,Novinářská x 28. října - od Fifejd,Ostatní,10
05.01.2024 3:00,Novinářská x 28. října - od Fifejd,Velké,1
05.01.2024 3:00,Novinářská x 28. října - od Vítkovic,Ostatní,2
05.01.2024 3:00,Novinářská x 28. října - od Poruby,Ostatní,1
05.01.2024 3:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,3
05.01.2024 3:00,Hlučínská x Slovenská - od Švermy,Ostatní,5
05.01.2024 3:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,2
05.01.2024 4:00,Novinářská x 28. října - od Fifejd,Ostatní,16
05.01.2024 4:00,Novinářská x 28. října - od Fifejd,Velké,2
05.01.2024 4:00,Novinářská x 28. října - od Vítkovic,Ostatní,3
05.01.2024 4:00,Novinářská x 28. října - od Poruby,Ostatní,7
05.01.2024 4:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,2
05.01.2024 4:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,7
05.01.2024 4:00,Hlučínská x Slovenská - od Švermy,Ostatní,12
05.01.2024 4:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,5
05.01.2024 4:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
05.01.2024 4:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,1
05.01.2024 4:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,1
05.01.2024 5:00,Novinářská x 28. října - od Fifejd,Ostatní,60
05.01.2024 5:00,Novinářská x 28. října - od Fifejd,Velké,3
05.01.2024 5:00,Novinářská x 28. října - od Vítkovic,Ostatní,23
05.01.2024 5:00,Novinářská x 28. října - od Vítkovic,Velké,1
05.01.2024 5:00,Novinářská x 28. října - od centra,Ostatní,3
05.01.2024 5:00,Novinářská x 28. října - od Poruby,Ostatní,21
05.01.2024 5:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,1
05.01.2024 5:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,11
05.01.2024 5:00,Hlučínská x Slovenská - od Švermy,Ostatní,20
05.01.2024 5:00,Hlučínská x Slovenská - od Přívozu,Ostatní,26
05.01.2024 5:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,6
05.01.2024 5:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
05.01.2024 5:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,1
05.01.2024 5:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,1
05.01.2024 6:00,Novinářská x 28. října - od Fifejd,Ostatní,63
05.01.2024 6:00,Novinářská x 28. října - od Fifejd,Velké,1
05.01.2024 6:00,Novinářská x 28. října - od Vítkovic,Ostatní,46
05.01.2024 6:00,Novinářská x 28. října - od Vítkovic,Velké,4
05.01.2024 6:00,Novinářská x 28. října - od centra,Ostatní,12
05.01.2024 6:00,Novinářská x 28. října - od Poruby,Ostatní,48
05.01.2024 6:00,Novinářská x 28. října - od Poruby,Velké,1
05.01.2024 6:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,12
05.01.2024 6:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,27
05.01.2024 6:00,Bohumínská x 28. října - směr Přívoz,Ostatní,1
05.01.2024 6:00,Hlučínská x Slovenská - od Švermy,Ostatní,71
05.01.2024 6:00,Hlučínská x Slovenská - od Přívozu,Ostatní,37
05.01.2024 6:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,8
05.01.2024 6:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
05.01.2024 6:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,5
05.01.2024 7:00,Novinářská x 28. října - od Fifejd,Ostatní,133
05.01.2024 7:00,Novinářská x 28. října - od Fifejd,Velké,4
05.01.2024 7:00,Novinářská x 28. října - od Vítkovic,Ostatní,103
05.01.2024 7:00,Novinářská x 28. října - od Vítkovic,Velké,3
05.01.2024 7:00,Novinářská x 28. října - od centra,Ostatní,30
05.01.2024 7:00,Novinářská x 28. října - od Poruby,Ostatní,75
05.01.2024 7:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,17
05.01.2024 7:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,34
05.01.2024 7:00,Bohumínská x 28. října - směr Přívoz,Ostatní,2
05.01.2024 7:00,Hlučínská x Slovenská - od Švermy,Ostatní,150
05.01.2024 7:00,Hlučínská x Slovenská - od Přívozu,Ostatní,38
05.01.2024 7:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,45
05.01.2024 7:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,6
05.01.2024 7:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,9
05.01.2024 8:00,Novinářská x 28. října - od Fifejd,Ostatní,228
05.01.2024 8:00,Novinářská x 28. října - od Fifejd,Velké,7
05.01.2024 8:00,Novinářská x 28. října - od Vítkovic,Ostatní,157
05.01.2024 8:00,Novinářská x 28. října - od Vítkovic,Velké,6
05.01.2024 8:00,Novinářská x 28. října - od centra,Ostatní,70
05.01.2024 8:00,Novinářská x 28. října - od Poruby,Ostatní,166
05.01.2024 8:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,36
05.01.2024 8:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,32
05.01.2024 8:00,Bohumínská x 28. října - směr Přívoz,Ostatní,73
05.01.2024 8:00,Hlučínská x Slovenská - od Švermy,Ostatní,219
05.01.2024 8:00,Hlučínská x Slovenská - od Přívozu,Ostatní,68
05.01.2024 8:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,71
05.01.2024 8:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
05.01.2024 8:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,37
05.01.2024 8:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,4
05.01.2024 9:00,Novinářská x 28. října - od Fifejd,Ostatní,225
05.01.2024 9:00,Novinářská x 28. října - od Fifejd,Velké,2
05.01.2024 9:00,Novinářská x 28. října - od Vítkovic,Ostatní,154
05.01.2024 9:00,Novinářská x 28. října - od centra,Ostatní,70
05.01.2024 9:00,Novinářská x 28. října - od Poruby,Ostatní,160
05.01.2024 9:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,49
05.01.2024 9:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,33
05.01.2024 9:00,Bohumínská x 28. října - směr Přívoz,Ostatní,348
05.01.2024 9:00,Hlučínská x Slovenská - od Švermy,Ostatní,248
05.01.2024 9:00,Hlučínská x Slovenská - od Přívozu,Ostatní,74
05.01.2024 9:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,43
05.01.2024 9:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
05.01.2024 9:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,70
05.01.2024 9:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,1
05.01.2024 10:00,Novinářská x 28. října - od Fifejd,Ostatní,232
05.01.2024 10:00,Novinářská x 28. října - od Fifejd,Velké,1
05.01.2024 10:00,Novinářská x 28. října - od Vítkovic,Ostatní,180
05.01.2024 10:00,Novinářská x 28. října - od Vítkovic,Velké,2
05.01.2024 10:00,Novinářská x 28. října - od centra,Ostatní,81
05.01.2024 10:00,Novinářská x 28. října - od Poruby,Ostatní,174
05.01.2024 10:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,57
05.01.2024 10:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,29
05.01.2024 10:00,Bohumínská x 28. října - směr Přívoz,Ostatní,218
05.01.2024 10:00,Hlučínská x Slovenská - od Švermy,Ostatní,370
05.01.2024 10:00,Hlučínská x Slovenská - od Přívozu,Ostatní,80
05.01.2024 10:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,63
05.01.2024 10:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,7
05.01.2024 10:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,95
05.01.2024 10:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,5
05.01.2024 11:00,Novinářská x 28. října - od Fifejd,Ostatní,272
05.01.2024 11:00,Novinářská x 28. října - od Fifejd,Velké,1
05.01.2024 11:00,Novinářská x 28. října - od Vítkovic,Ostatní,183
05.01.2024 11:00,Novinářská x 28. října - od Vítkovic,Velké,4
05.01.2024 11:00,Novinářská x 28. října - od centra,Ostatní,87
05.01.2024 11:00,Novinářská x 28. října - od centra,Velké,1
05.01.2024 11:00,Novinářská x 28. října - od Poruby,Ostatní,155
05.01.2024 11:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,57
05.01.2024 11:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,25
05.01.2024 11:00,Bohumínská x 28. října - směr Přívoz,Ostatní,217
05.01.2024 11:00,Hlučínská x Slovenská - od Švermy,Ostatní,348
05.01.2024 11:00,Hlučínská x Slovenská - od Přívozu,Ostatní,108
05.01.2024 11:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,61
05.01.2024 11:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
05.01.2024 11:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,81
05.01.2024 11:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,1
05.01.2024 12:00,Novinářská x 28. října - od Fifejd,Ostatní,264
05.01.2024 12:00,Novinářská x 28. října - od Vítkovic,Ostatní,164
05.01.2024 12:00,Novinářská x 28. října - od Vítkovic,Velké,4
05.01.2024 12:00,Novinářská x 28. října - od centra,Ostatní,103
05.01.2024 12:00,Novinářská x 28. října - od Poruby,Ostatní,159
05.01.2024 12:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,67
05.01.2024 12:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,24
05.01.2024 12:00,Bohumínská x 28. října - směr Přívoz,Ostatní,230
05.01.2024 12:00,Hlučínská x Slovenská - od Švermy,Ostatní,254
05.01.2024 12:00,Hlučínská x Slovenská - od Přívozu,Ostatní,92
05.01.2024 12:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,69
05.01.2024 12:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,1
05.01.2024 12:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,82
05.01.2024 12:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,4
05.01.2024 13:00,Novinářská x 28. října - od Fifejd,Ostatní,280
05.01.2024 13:00,Novinářská x 28. října - od Vítkovic,Ostatní,172
05.01.2024 13:00,Novinářská x 28. října - od Vítkovic,Velké,4
05.01.2024 13:00,Novinářská x 28. října - od centra,Ostatní,113
05.01.2024 13:00,Novinářská x 28. října - od Poruby,Ostatní,167
05.01.2024 13:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,80
05.01.2024 13:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,35
05.01.2024 13:00,Bohumínská x 28. října - směr Přívoz,Ostatní,351
05.01.2024 13:00,Hlučínská x Slovenská - od Švermy,Ostatní,284
05.01.2024 13:00,Hlučínská x Slovenská - od Přívozu,Ostatní,133
05.01.2024 13:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,72
05.01.2024 13:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,2
05.01.2024 13:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,139
05.01.2024 13:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,2
05.01.2024 14:00,Novinářská x 28. října - od Fifejd,Ostatní,287
05.01.2024 14:00,Novinářská x 28. října - od Fifejd,Velké,1
05.01.2024 14:00,Novinářská x 28. října - od Vítkovic,Ostatní,218
05.01.2024 14:00,Novinářská x 28. října - od Vítkovic,Velké,4
05.01.2024 14:00,Novinářská x 28. října - od centra,Ostatní,146
05.01.2024 14:00,Novinářská x 28. října - od Poruby,Ostatní,218
05.01.2024 14:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Ostatní,83
05.01.2024 14:00,Bohumínská x 28. října - výjezd z mostu M. Sýkory,Velké,21
05.01.2024 14:00,Bohumínská x 28. října - směr Přívoz,Ostatní,210
05.01.2024 14:00,Hlučínská x Slovenská - od Švermy,Ostatní,316
05.01.2024 14:00,Hlučínská x Slovenská - od Přívozu,Ostatní,191
05.01.2024 14:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Ostatní,90
05.01.2024 14:00,Českobratrská x Sokolská třída - od Mostu M. Sýkory,Velké,1
05.01.2024 14:00,Českobratrská x Sokolská třída - od konzervatoře,Ostatní,158
05.01.2024 14:00,Českobratrská x Sokolská třída - od konzervatoře,Velké,1
05.01.2024 15:00,Novinářská x 28. října - od Fifejd,Ostatní,293
05.01.2024 15:00,Novinářská x 28. října - od Fifejd,Velké,1
05.01.2024 15:00,Novinářská x 28. října - od Vítkovic,Ostatní,225
05.01.2024 15:00,Novinářská x 28. října - od Vítkovic,Velké,1
